task_id,suite,model,variant,rep,correct,failure_stage,is_silent,tokens,final_answer,causal_attributed,source_file,source_dir
text_log_08,synthetic,deepseek-chat,verifier,2,True,none,False,1336,6,True,deepseek-chat+verifier_detail.json,results_full
text_log_09,synthetic,deepseek-chat,verifier,0,True,none,False,1614,ERROR 8,True,deepseek-chat+verifier_detail.json,results_full
text_log_09,synthetic,deepseek-chat,verifier,1,True,none,False,1595,ERROR 8,True,deepseek-chat+verifier_detail.json,results_full
text_log_09,synthetic,deepseek-chat,verifier,2,True,none,False,1624,ERROR 8,True,deepseek-chat+verifier_detail.json,results_full
text_log_10,synthetic,deepseek-chat,verifier,0,True,none,False,1770,user_1 5,True,deepseek-chat+verifier_detail.json,results_full
text_log_10,synthetic,deepseek-chat,verifier,1,True,none,False,1775,user_1 5,True,deepseek-chat+verifier_detail.json,results_full
text_log_10,synthetic,deepseek-chat,verifier,2,True,none,False,1620,user_1 5,True,deepseek-chat+verifier_detail.json,results_full
text_log_11,synthetic,deepseek-chat,verifier,0,True,none,False,1568,00 1,True,deepseek-chat+verifier_detail.json,results_full
text_log_11,synthetic,deepseek-chat,verifier,1,False,silent,True,1657,0 1,False,deepseek-chat+verifier_detail.json,results_full
text_log_11,synthetic,deepseek-chat,verifier,2,True,none,False,1667,00 1,True,deepseek-chat+verifier_detail.json,results_full
text_log_12,synthetic,deepseek-chat,verifier,0,True,none,False,1596,11,True,deepseek-chat+verifier_detail.json,results_full
text_log_12,synthetic,deepseek-chat,verifier,1,True,none,False,1816,11,True,deepseek-chat+verifier_detail.json,results_full
text_log_12,synthetic,deepseek-chat,verifier,2,True,none,False,1329,11,True,deepseek-chat+verifier_detail.json,results_full
text_log_13,synthetic,deepseek-chat,verifier,0,True,none,False,2325,DEBUG 8,True,deepseek-chat+verifier_detail.json,results_full
text_log_13,synthetic,deepseek-chat,verifier,1,True,none,False,1522,DEBUG 8,True,deepseek-chat+verifier_detail.json,results_full
text_log_13,synthetic,deepseek-chat,verifier,2,True,none,False,1514,DEBUG 8,True,deepseek-chat+verifier_detail.json,results_full
text_log_14,synthetic,deepseek-chat,verifier,0,True,none,False,1766,user_1 4,True,deepseek-chat+verifier_detail.json,results_full
text_log_14,synthetic,deepseek-chat,verifier,1,True,none,False,1637,user_1 4,True,deepseek-chat+verifier_detail.json,results_full
text_log_14,synthetic,deepseek-chat,verifier,2,True,none,False,1093,user_1 4,True,deepseek-chat+verifier_detail.json,results_full
text_log_15,synthetic,deepseek-chat,verifier,0,True,none,False,1652,00 1,True,deepseek-chat+verifier_detail.json,results_full
text_log_15,synthetic,deepseek-chat,verifier,1,True,none,False,1801,00 1,True,deepseek-chat+verifier_detail.json,results_full
text_log_15,synthetic,deepseek-chat,verifier,2,True,none,False,1862,00 1,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question6,synthetic,deepseek-chat,verifier,0,True,none,False,4320,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question6,synthetic,deepseek-chat,verifier,1,True,none,False,4126,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question6,synthetic,deepseek-chat,verifier,2,True,none,False,1908,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question7,synthetic,deepseek-chat,verifier,0,True,none,False,4538,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question7,synthetic,deepseek-chat,verifier,1,True,none,False,2269,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question7,synthetic,deepseek-chat,verifier,2,True,none,False,1541,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question9,synthetic,deepseek-chat,verifier,0,True,none,False,4483,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question9,synthetic,deepseek-chat,verifier,1,True,none,False,3692,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question9,synthetic,deepseek-chat,verifier,2,True,none,False,3543,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question11,synthetic,deepseek-chat,verifier,0,True,none,False,2163,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question11,synthetic,deepseek-chat,verifier,1,True,none,False,2958,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question11,synthetic,deepseek-chat,verifier,2,True,none,False,3589,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question12,synthetic,deepseek-chat,verifier,0,True,none,False,1442,E,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question12,synthetic,deepseek-chat,verifier,1,True,none,False,4262,E,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question12,synthetic,deepseek-chat,verifier,2,True,none,False,3643,E,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question14,synthetic,deepseek-chat,verifier,0,True,none,False,2880,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question14,synthetic,deepseek-chat,verifier,1,True,none,False,2563,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question14,synthetic,deepseek-chat,verifier,2,True,none,False,4716,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question15,synthetic,deepseek-chat,verifier,0,True,none,False,2120,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question15,synthetic,deepseek-chat,verifier,1,True,none,False,4174,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000001_question15,synthetic,deepseek-chat,verifier,2,True,none,False,2683,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question1,synthetic,deepseek-chat,verifier,0,True,none,False,3483,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question1,synthetic,deepseek-chat,verifier,1,True,none,False,1842,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question1,synthetic,deepseek-chat,verifier,2,True,none,False,1586,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question2,synthetic,deepseek-chat,verifier,0,True,none,False,2292,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question2,synthetic,deepseek-chat,verifier,1,True,none,False,2125,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question2,synthetic,deepseek-chat,verifier,2,True,none,False,4921,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question3,synthetic,deepseek-chat,verifier,0,True,none,False,2138,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question3,synthetic,deepseek-chat,verifier,1,True,none,False,2956,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question3,synthetic,deepseek-chat,verifier,2,True,none,False,2128,A,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question4,synthetic,deepseek-chat,verifier,0,True,none,False,3289,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question4,synthetic,deepseek-chat,verifier,1,True,none,False,2500,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question4,synthetic,deepseek-chat,verifier,2,True,none,False,4086,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question5,synthetic,deepseek-chat,verifier,0,True,none,False,2367,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question5,synthetic,deepseek-chat,verifier,1,True,none,False,1994,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question5,synthetic,deepseek-chat,verifier,2,True,none,False,2167,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question6,synthetic,deepseek-chat,verifier,0,True,none,False,2577,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question6,synthetic,deepseek-chat,verifier,1,True,none,False,5321,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question6,synthetic,deepseek-chat,verifier,2,True,none,False,3207,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question7,synthetic,deepseek-chat,verifier,0,True,none,False,4232,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question7,synthetic,deepseek-chat,verifier,1,True,none,False,2092,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question7,synthetic,deepseek-chat,verifier,2,True,none,False,1718,D,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question8,synthetic,deepseek-chat,verifier,0,True,none,False,4366,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question8,synthetic,deepseek-chat,verifier,1,True,none,False,2317,C,True,deepseek-chat+verifier_detail.json,results_full
dsbench_00000002_question8,synthetic,deepseek-chat,verifier,2,True,none,False,2469,C,True,deepseek-chat+verifier_detail.json,results_full
tabular_eda_00,synthetic,deepseek-chat,baseline,0,True,none,False,1457,food 2948,True,deepseek-chat_detail.json,results_full
tabular_eda_00,synthetic,deepseek-chat,baseline,1,True,none,False,1481,food 2948,True,deepseek-chat_detail.json,results_full
tabular_eda_00,synthetic,deepseek-chat,baseline,2,True,none,False,1441,food 2948,True,deepseek-chat_detail.json,results_full
tabular_eda_01,synthetic,deepseek-chat,baseline,0,True,none,False,651,4943,True,deepseek-chat_detail.json,results_full
tabular_eda_01,synthetic,deepseek-chat,baseline,1,True,none,False,951,4943,True,deepseek-chat_detail.json,results_full
tabular_eda_01,synthetic,deepseek-chat,baseline,2,True,none,False,644,4943,True,deepseek-chat_detail.json,results_full
tabular_eda_02,synthetic,deepseek-chat,baseline,0,True,none,False,1780,books 1625.0,True,deepseek-chat_detail.json,results_full
tabular_eda_02,synthetic,deepseek-chat,baseline,1,True,none,False,3248,books 1625.0,True,deepseek-chat_detail.json,results_full
tabular_eda_02,synthetic,deepseek-chat,baseline,2,True,none,False,1706,books 1625.0,True,deepseek-chat_detail.json,results_full
tabular_eda_03,synthetic,deepseek-chat,baseline,0,True,none,False,1364,clothing 6,True,deepseek-chat_detail.json,results_full
tabular_eda_03,synthetic,deepseek-chat,baseline,1,True,none,False,1434,clothing 6,True,deepseek-chat_detail.json,results_full
tabular_eda_03,synthetic,deepseek-chat,baseline,2,True,none,False,1775,clothing 6,True,deepseek-chat_detail.json,results_full
tabular_eda_04,synthetic,deepseek-chat,baseline,0,True,none,False,1447,toys 2056,True,deepseek-chat_detail.json,results_full
tabular_eda_04,synthetic,deepseek-chat,baseline,1,True,none,False,1477,toys 2056,True,deepseek-chat_detail.json,results_full
tabular_eda_04,synthetic,deepseek-chat,baseline,2,True,none,False,1498,toys 2056,True,deepseek-chat_detail.json,results_full
tabular_eda_05,synthetic,deepseek-chat,baseline,0,True,none,False,643,3358,True,deepseek-chat_detail.json,results_full
tabular_eda_05,synthetic,deepseek-chat,baseline,1,True,none,False,632,3358,True,deepseek-chat_detail.json,results_full
tabular_eda_05,synthetic,deepseek-chat,baseline,2,True,none,False,1295,3358,True,deepseek-chat_detail.json,results_full
tabular_eda_06,synthetic,deepseek-chat,baseline,0,True,none,False,1641,books 1421.0,True,deepseek-chat_detail.json,results_full
tabular_eda_06,synthetic,deepseek-chat,baseline,1,True,none,False,1738,books 1421.0,True,deepseek-chat_detail.json,results_full
tabular_eda_06,synthetic,deepseek-chat,baseline,2,True,none,False,1737,books 1421.0,True,deepseek-chat_detail.json,results_full
tabular_eda_07,synthetic,deepseek-chat,baseline,0,True,none,False,1085,toys 4,True,deepseek-chat_detail.json,results_full
tabular_eda_07,synthetic,deepseek-chat,baseline,1,True,none,False,1475,toys 4,True,deepseek-chat_detail.json,results_full
tabular_eda_07,synthetic,deepseek-chat,baseline,2,True,none,False,1085,toys 4,True,deepseek-chat_detail.json,results_full
tabular_eda_08,synthetic,deepseek-chat,baseline,0,True,none,False,1474,clothing 685,True,deepseek-chat_detail.json,results_full
tabular_eda_08,synthetic,deepseek-chat,baseline,1,True,none,False,992,clothing 685,True,deepseek-chat_detail.json,results_full
tabular_eda_08,synthetic,deepseek-chat,baseline,2,True,none,False,991,clothing 685,True,deepseek-chat_detail.json,results_full
tabular_eda_09,synthetic,deepseek-chat,baseline,0,True,none,False,648,2833,True,deepseek-chat_detail.json,results_full
tabular_eda_09,synthetic,deepseek-chat,baseline,1,True,none,False,850,2833,True,deepseek-chat_detail.json,results_full
tabular_eda_09,synthetic,deepseek-chat,baseline,2,True,none,False,647,2833,True,deepseek-chat_detail.json,results_full
tabular_eda_10,synthetic,deepseek-chat,baseline,0,True,none,False,1810,clothing 697.0,True,deepseek-chat_detail.json,results_full
tabular_eda_10,synthetic,deepseek-chat,baseline,1,True,none,False,1804,clothing 697.0,True,deepseek-chat_detail.json,results_full
tabular_eda_10,synthetic,deepseek-chat,baseline,2,True,none,False,1809,clothing 697.0,True,deepseek-chat_detail.json,results_full
tabular_eda_11,synthetic,deepseek-chat,baseline,0,True,none,False,1609,books 5,True,deepseek-chat_detail.json,results_full
tabular_eda_11,synthetic,deepseek-chat,baseline,1,True,none,False,1419,books 5,True,deepseek-chat_detail.json,results_full
tabular_eda_11,synthetic,deepseek-chat,baseline,2,True,none,False,1458,books 5,True,deepseek-chat_detail.json,results_full
tabular_eda_12,synthetic,deepseek-chat,baseline,0,True,none,False,1294,books 967,True,deepseek-chat_detail.json,results_full
tabular_eda_12,synthetic,deepseek-chat,baseline,1,True,none,False,2364,books 967,True,deepseek-chat_detail.json,results_full
tabular_eda_12,synthetic,deepseek-chat,baseline,2,True,none,False,1296,books 967,True,deepseek-chat_detail.json,results_full
tabular_eda_13,synthetic,deepseek-chat,baseline,0,True,none,False,1218,2785,True,deepseek-chat_detail.json,results_full
tabular_eda_13,synthetic,deepseek-chat,baseline,1,True,none,False,676,2785,True,deepseek-chat_detail.json,results_full
tabular_eda_13,synthetic,deepseek-chat,baseline,2,True,none,False,698,2785,True,deepseek-chat_detail.json,results_full
tabular_eda_14,synthetic,deepseek-chat,baseline,0,True,none,False,1634,toys 498.0,True,deepseek-chat_detail.json,results_full
tabular_eda_14,synthetic,deepseek-chat,baseline,1,True,none,False,1665,toys 498.0,True,deepseek-chat_detail.json,results_full
tabular_eda_14,synthetic,deepseek-chat,baseline,2,True,none,False,1789,toys 498.0,True,deepseek-chat_detail.json,results_full
tabular_eda_15,synthetic,deepseek-chat,baseline,0,False,silent,True,1487,books 4,False,deepseek-chat_detail.json,results_full
tabular_eda_15,synthetic,deepseek-chat,baseline,1,True,none,False,1395,toys 4,True,deepseek-chat_detail.json,results_full
tabular_eda_15,synthetic,deepseek-chat,baseline,2,True,none,False,1107,toys 4,True,deepseek-chat_detail.json,results_full
time_series_00,synthetic,deepseek-chat,baseline,0,True,none,False,1829,2024-01-12,True,deepseek-chat_detail.json,results_full
time_series_00,synthetic,deepseek-chat,baseline,1,True,none,False,1958,2024-01-12,True,deepseek-chat_detail.json,results_full
time_series_00,synthetic,deepseek-chat,baseline,2,True,none,False,1993,2024-01-12,True,deepseek-chat_detail.json,results_full
