task_id,suite,model,variant,rep,correct,observability,failure_stage,failure_subcategory,propagation_depth,is_silent,is_infra_failure,tokens,final_answer,label_source
dsbench_00000002_question1,synthetic,deepseek-v3,verifier,2,True,success,none,none,0,False,False,1586,C,rule
dsbench_00000002_question2,synthetic,deepseek-v3,verifier,0,True,success,none,none,0,False,False,2292,D,rule
dsbench_00000002_question2,synthetic,deepseek-v3,verifier,1,True,success,none,none,0,False,False,2125,D,rule
dsbench_00000002_question2,synthetic,deepseek-v3,verifier,2,True,success,none,none,0,False,False,4921,D,rule
dsbench_00000002_question3,synthetic,deepseek-v3,verifier,0,True,success,none,none,0,False,False,2138,A,rule
dsbench_00000002_question3,synthetic,deepseek-v3,verifier,1,True,success,none,none,0,False,False,2956,A,rule
dsbench_00000002_question3,synthetic,deepseek-v3,verifier,2,True,success,none,none,0,False,False,2128,A,rule
dsbench_00000002_question4,synthetic,deepseek-v3,verifier,0,True,success,none,none,0,False,False,3289,C,rule
dsbench_00000002_question4,synthetic,deepseek-v3,verifier,1,True,success,none,none,0,False,False,2500,C,rule
dsbench_00000002_question4,synthetic,deepseek-v3,verifier,2,True,success,none,none,0,False,False,4086,C,rule
dsbench_00000002_question5,synthetic,deepseek-v3,verifier,0,True,success,none,none,0,False,False,2367,D,rule
dsbench_00000002_question5,synthetic,deepseek-v3,verifier,1,True,success,none,none,0,False,False,1994,D,rule
dsbench_00000002_question5,synthetic,deepseek-v3,verifier,2,True,success,none,none,0,False,False,2167,D,rule
dsbench_00000002_question6,synthetic,deepseek-v3,verifier,0,True,success,none,none,0,False,False,2577,C,rule
dsbench_00000002_question6,synthetic,deepseek-v3,verifier,1,True,success,none,none,0,False,False,5321,C,rule
dsbench_00000002_question6,synthetic,deepseek-v3,verifier,2,True,success,none,none,0,False,False,3207,C,rule
dsbench_00000002_question7,synthetic,deepseek-v3,verifier,0,True,success,none,none,0,False,False,4232,D,rule
dsbench_00000002_question7,synthetic,deepseek-v3,verifier,1,True,success,none,none,0,False,False,2092,D,rule
dsbench_00000002_question7,synthetic,deepseek-v3,verifier,2,True,success,none,none,0,False,False,1718,D,rule
dsbench_00000002_question8,synthetic,deepseek-v3,verifier,0,True,success,none,none,0,False,False,4366,C,rule
dsbench_00000002_question8,synthetic,deepseek-v3,verifier,1,True,success,none,none,0,False,False,2317,C,rule
dsbench_00000002_question8,synthetic,deepseek-v3,verifier,2,True,success,none,none,0,False,False,2469,C,rule
tabular_eda_00,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1457,food 2948,rule
tabular_eda_00,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1481,food 2948,rule
tabular_eda_00,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1441,food 2948,rule
tabular_eda_01,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,651,4943,rule
tabular_eda_01,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,951,4943,rule
tabular_eda_01,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,644,4943,rule
tabular_eda_02,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1780,books 1625.0,rule
tabular_eda_02,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,3248,books 1625.0,rule
tabular_eda_02,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1706,books 1625.0,rule
tabular_eda_03,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1364,clothing 6,rule
tabular_eda_03,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1434,clothing 6,rule
tabular_eda_03,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1775,clothing 6,rule
tabular_eda_04,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1447,toys 2056,rule
tabular_eda_04,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1477,toys 2056,rule
tabular_eda_04,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1498,toys 2056,rule
tabular_eda_05,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,643,3358,rule
tabular_eda_05,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,632,3358,rule
tabular_eda_05,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1295,3358,rule
tabular_eda_06,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1641,books 1421.0,rule
tabular_eda_06,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1738,books 1421.0,rule
tabular_eda_06,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1737,books 1421.0,rule
tabular_eda_07,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1085,toys 4,rule
tabular_eda_07,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1475,toys 4,rule
tabular_eda_07,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1085,toys 4,rule
tabular_eda_08,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1474,clothing 685,rule
tabular_eda_08,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,992,clothing 685,rule
tabular_eda_08,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,991,clothing 685,rule
tabular_eda_09,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,648,2833,rule
tabular_eda_09,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,850,2833,rule
tabular_eda_09,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,647,2833,rule
tabular_eda_10,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1810,clothing 697.0,rule
tabular_eda_10,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1804,clothing 697.0,rule
tabular_eda_10,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1809,clothing 697.0,rule
tabular_eda_11,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1609,books 5,rule
tabular_eda_11,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1419,books 5,rule
tabular_eda_11,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1458,books 5,rule
tabular_eda_12,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1294,books 967,rule
tabular_eda_12,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,2364,books 967,rule
tabular_eda_12,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1296,books 967,rule
tabular_eda_13,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1218,2785,rule
tabular_eda_13,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,676,2785,rule
tabular_eda_13,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,698,2785,rule
tabular_eda_14,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1634,toys 498.0,rule
tabular_eda_14,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1665,toys 498.0,rule
tabular_eda_14,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1789,toys 498.0,rule
tabular_eda_15,synthetic,deepseek-v3,baseline,0,False,silent,interpretation,misread_output,1,True,False,1487,books 4,rule
tabular_eda_15,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1395,toys 4,rule
tabular_eda_15,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1107,toys 4,rule
time_series_00,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1829,2024-01-12,rule
time_series_00,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1958,2024-01-12,rule
time_series_00,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1993,2024-01-12,rule
time_series_01,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1360,97.02,rule
time_series_01,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1371,97.02,rule
time_series_01,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1401,97.02,rule
time_series_02,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,2176,0.7714215686274516,rule
time_series_02,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1624,0.7714215686274518,rule
time_series_02,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1796,0.7714215686274518,rule
time_series_03,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1373,2024-01-07,rule
time_series_03,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1453,2024-01-07,rule
time_series_03,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1446,2024-01-07,rule
time_series_04,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,4452,2024-01-10,rule
time_series_04,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1921,2024-01-10,rule
time_series_04,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,2080,2024-01-10,rule
time_series_05,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1402,126.02,rule
time_series_05,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1402,126.02,rule
time_series_05,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1423,126.02,rule
time_series_06,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1926,1.5395882352941175,rule
time_series_06,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1706,1.5395882352941168,rule
time_series_06,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,3290,1.5395882352941168,rule
time_series_07,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1420,2024-01-08,rule
time_series_07,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1403,2024-01-08,rule
time_series_07,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1303,2024-01-08,rule
time_series_08,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1942,2024-01-09,rule
time_series_08,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,2473,2024-01-09,rule
time_series_08,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,4070,2024-01-09,rule
time_series_09,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1355,83.72,rule
time_series_09,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1417,83.72,rule
time_series_09,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1390,83.72,rule
time_series_10,synthetic,deepseek-v3,baseline,0,False,silent,interpretation,hallucinated_answer,0,True,False,1782,-1.0689865689865693e-05,rule
time_series_10,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,2035,-0.9236043955685862,rule
time_series_10,synthetic,deepseek-v3,baseline,2,False,silent,interpretation,hallucinated_answer,0,True,False,1644,-1.0689865689865689e-05,rule
time_series_11,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1373,2024-01-11,rule
time_series_11,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1362,2024-01-11,rule
time_series_11,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1400,2024-01-11,rule
time_series_12,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,2818,2024-01-04,rule
time_series_12,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1779,2024-01-04,rule
time_series_12,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,2194,2024-01-04,rule
time_series_13,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,2467,131.72,rule
time_series_13,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1621,131.72,rule
time_series_13,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1623,131.72,rule
time_series_14,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1648,-0.6619230769230764,rule
time_series_14,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,2897,-0.6619230769230764,rule
time_series_14,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1646,-0.6619230769230764,rule
time_series_15,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1360,2024-01-09,rule
time_series_15,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1373,2024-01-09,rule
time_series_15,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1383,2024-01-09,rule
recommendation_00,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1633,22,rule
recommendation_00,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1281,22,rule
recommendation_00,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1763,22,rule
recommendation_01,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1393,0 3,rule
recommendation_01,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1623,0 3,rule
recommendation_01,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1473,0 3,rule
recommendation_02,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1433,0.4642857142857143,rule
recommendation_02,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1408,0.4642857142857143,rule
recommendation_02,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1713,0.4642857142857143,rule
recommendation_03,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1493,0 5,rule
recommendation_03,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1980,0 5,rule
recommendation_03,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1457,0 5,rule
recommendation_04,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1358,18,rule
recommendation_04,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1355,18,rule
recommendation_04,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1859,18,rule
recommendation_05,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1578,0 3,rule
recommendation_05,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1391,0 3,rule
recommendation_05,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1640,0 3,rule
recommendation_06,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1408,0.4375,rule
recommendation_06,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1284,0.4375,rule
recommendation_06,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1980,0.4375,rule
recommendation_07,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1386,0 3,rule
recommendation_07,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1464,0 3,rule
recommendation_07,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,2244,0 3,rule
recommendation_08,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1352,14,rule
recommendation_08,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1308,14,rule
recommendation_08,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1622,14,rule
recommendation_09,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1550,1 4,rule
recommendation_09,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1370,1 4,rule
recommendation_09,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1393,1 4,rule
recommendation_10,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1389,0.35,rule
recommendation_10,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1337,0.35,rule
recommendation_10,synthetic,deepseek-v3,baseline,2,True,success,none,none,0,False,False,1338,0.35,rule
recommendation_11,synthetic,deepseek-v3,baseline,0,True,success,none,none,0,False,False,1532,1 5,rule
recommendation_11,synthetic,deepseek-v3,baseline,1,True,success,none,none,0,False,False,1370,1 5,rule
