run_id,task_id,dataset_id,suite,model,model_snapshot,provider,harness,variant,rep,api_status,parser_status,execution_status,task_correct,observability,failure_stage,failure_subcategory,is_infra_failure,infra_subtype,originating_step,propagation_depth,is_silent,recovered,tokens,tokens_input,tokens_output,cost_usd,final_answer,label_source,annotation_confidence,human_gold,adjudication_status
run_00107,recommendation_03,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1402,0,0,0.000196,0 5,rule,,,pending
run_00108,recommendation_04,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,804,0,0,0.000113,18,rule,,,pending
run_00109,recommendation_04,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1314,0,0,0.000184,18,rule,,,pending
run_00110,recommendation_04,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,2313,0,0,0.000324,18,rule,,,pending
run_00111,recommendation_05,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1553,0,0,0.000217,0 3,rule,,,pending
run_00112,recommendation_05,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1391,0,0,0.000195,0 3,rule,,,pending
run_00113,recommendation_05,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1385,0,0,0.000194,0 3,rule,,,pending
run_00114,recommendation_06,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1334,0,0,0.000187,0.4375,rule,,,pending
run_00115,recommendation_06,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1408,0,0,0.000197,0.4375,rule,,,pending
run_00116,recommendation_06,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,4036,0,0,0.000565,0.4375,rule,,,pending
run_00117,recommendation_07,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1530,0,0,0.000214,0 3,rule,,,pending
run_00118,recommendation_07,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1746,0,0,0.000244,0 3,rule,,,pending
run_00119,recommendation_07,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1436,0,0,0.000201,0 3,rule,,,pending
run_00120,recommendation_08,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1823,0,0,0.000255,14,rule,,,pending
run_00121,recommendation_08,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,968,0,0,0.000136,14,rule,,,pending
run_00122,recommendation_08,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,2074,0,0,0.00029,14,rule,,,pending
run_00123,recommendation_09,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1480,0,0,0.000207,1 4,rule,,,pending
run_00124,recommendation_09,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1580,0,0,0.000221,1 4,rule,,,pending
run_00125,recommendation_09,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1555,0,0,0.000218,1 4,rule,,,pending
run_00126,recommendation_10,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1413,0,0,0.000198,0.35,rule,,,pending
run_00127,recommendation_10,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1416,0,0,0.000198,0.35,rule,,,pending
run_00128,recommendation_10,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1343,0,0,0.000188,0.35,rule,,,pending
run_00129,recommendation_11,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1586,0,0,0.000222,1 5,rule,,,pending
run_00130,recommendation_11,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1507,0,0,0.000211,1 5,rule,,,pending
run_00131,recommendation_11,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1393,0,0,0.000195,1 5,rule,,,pending
run_00132,recommendation_12,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1222,0,0,0.000171,39,rule,,,pending
run_00133,recommendation_12,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1319,0,0,0.000185,39,rule,,,pending
run_00134,recommendation_12,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1359,0,0,0.00019,39,rule,,,pending
run_00135,recommendation_13,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1602,0,0,0.000224,0 3,rule,,,pending
run_00136,recommendation_13,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,3218,0,0,0.000451,0 3,rule,,,pending
run_00137,recommendation_13,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1880,0,0,0.000263,0 3,rule,,,pending
run_00138,recommendation_14,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1406,0,0,0.000197,0.5416666666666666,rule,,,pending
run_00139,recommendation_14,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1354,0,0,0.00019,0.5416666666666666,rule,,,pending
run_00140,recommendation_14,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1898,0,0,0.000266,0.5416666666666666,rule,,,pending
run_00141,recommendation_15,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1624,0,0,0.000227,2 5,rule,,,pending
run_00142,recommendation_15,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1397,0,0,0.000196,2 5,rule,,,pending
run_00143,recommendation_15,recommendation,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1401,0,0,0.000196,2 5,rule,,,pending
run_00144,statistical_00,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,767,0,0,0.000107,0.9859920319890257,rule,,,pending
run_00145,statistical_00,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,674,0,0,9.4e-05,0.9859920319890257,rule,,,pending
run_00146,statistical_00,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,717,0,0,0.0001,0.9859920319890257,rule,,,pending
run_00147,statistical_01,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,920,0,0,0.000129,"', mean_val, std_val)",rule,,,pending
run_00148,statistical_01,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,815,0,0,0.000114,41.37 nan,rule,,,pending
run_00149,statistical_01,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,970,0,0,0.000136,"', mean_val, std_val)",rule,,,pending
run_00150,statistical_02,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1618,0,0,0.000227,B 7,rule,,,pending
run_00151,statistical_02,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1547,0,0,0.000217,B 7,rule,,,pending
run_00152,statistical_02,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,2407,0,0,0.000337,B 7,rule,,,pending
run_00153,statistical_03,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,789,0,0,0.00011,94.11 0.0,rule,,,pending
run_00154,statistical_03,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,1011,0,0,0.000142,94.11 0.0,rule,,,pending
run_00155,statistical_03,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,916,0,0,0.000128,94.11 0.0,rule,,,pending
run_00156,statistical_04,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,691,0,0,9.7e-05,0.9712972100126799,rule,,,pending
run_00157,statistical_04,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,744,0,0,0.000104,0.9712972100126799,rule,,,pending
run_00158,statistical_04,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,714,0,0,0.0001,0.9712972100126799,rule,,,pending
run_00159,statistical_05,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,906,0,0,0.000127,"', mean_val, std_val)",rule,,,pending
run_00160,statistical_05,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,927,0,0,0.00013,"', mean_value, std_value)",rule,,,pending
run_00161,statistical_05,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,867,0,0,0.000121,54.96 nan,rule,,,pending
run_00162,statistical_06,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1817,0,0,0.000254,C 4,rule,,,pending
run_00163,statistical_06,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1718,0,0,0.000241,C 4,rule,,,pending
run_00164,statistical_06,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1501,0,0,0.00021,C 4,rule,,,pending
run_00165,statistical_07,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,803,0,0,0.000112,92.91 0.0,rule,,,pending
run_00166,statistical_07,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,879,0,0,0.000123,92.91 0.0,rule,,,pending
run_00167,statistical_07,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,793,0,0,0.000111,92.91 0.0,rule,,,pending
run_00168,statistical_08,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,672,0,0,9.4e-05,0.9963567847614448,rule,,,pending
run_00169,statistical_08,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,769,0,0,0.000108,0.9963567847614448,rule,,,pending
run_00170,statistical_08,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,True,success,none,none,False,none,0,0,False,True,657,0,0,9.2e-05,0.9963567847614448,rule,,,pending
run_00171,statistical_09,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,954,0,0,0.000134,"', mean_val, std_val_sample)",rule,,,pending
run_00172,statistical_09,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,993,0,0,0.000139,"', mean_val, std_val)",rule,,,pending
run_00173,statistical_09,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,False,silent,output_mismatch,hallucinated_answer,False,none,0,0,True,False,683,0,0,9.6e-05,51.78 nan,rule,,,pending
run_00174,statistical_10,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1499,0,0,0.00021,C 4,rule,,,pending
run_00175,statistical_10,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,1,ok,ok,success,True,success,none,none,False,none,0,0,False,True,1486,0,0,0.000208,C 4,rule,,,pending
run_00176,statistical_10,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,2,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,1413,0,0,0.000198,C 19,rule,,,pending
run_00177,statistical_11,statistical,synthetic,deepseek-v3,"deepseek-chat (rolling alias, June 2026)",ChatAnywhere,react_minimal,verifier,0,ok,ok,success,False,silent,output_mismatch,misread_output,False,none,1,1,True,False,1837,0,0,0.000257,96.41 0.0,rule,,,pending
